seed,organ,jamming,k,avoidance,reachability,safety
9,Intestines,1,13,3.734718435474203e-05,3.734718435474203e-05,0.7089534833326607
9,Intestines,1,14,0.0003693296769561315,0.0003693296769561315,0.7079707563045565
9,Intestines,1,15,0.0019488490568237784,0.0019488490568237784,0.7070145174745042
9,Intestines,1,16,0.006224075908410753,0.006224075908410753,0.7060723360351904
9,Intestines,1,17,0.01389809950962525,0.01389809950962525,0.7051318206415401
9,Intestines,1,18,0.02462866942347562,0.02462866942347562,0.7041909536827098
9,Intestines,1,19,0.037662641301512846,0.037662641301512846,0.7032469345965168
9,Intestines,1,20,0.05240222430425295,0.05240222430425295,0.7022998140463781
9,Pancreas,1,1,0.0,0.0,0.9987599999999999
9,Pancreas,1,2,0.0,0.0,0.8867188224
9,Pancreas,1,3,0.0,0.0,0.855446347874304
9,Pancreas,1,4,0.0,0.0,0.7808881766425735
9,Pancreas,1,5,0.0,0.0,0.7468104969889688
9,Pancreas,1,6,0.0,0.0,0.7298449231816962
9,Pancreas,1,7,0.0,0.0,0.7215587081071004
9,Pancreas,1,8,0.0,0.0,0.717082362986585
9,Pancreas,1,9,0.0,0.0,0.7143802507848122
9,Pancreas,1,10,3.383238122235201e-19,3.383238122235201e-19,0.7125882888439374
9,Pancreas,1,11,1.8291548652811887e-11,1.8291548652811887e-11,0.7111786289730554
9,Pancreas,1,12,2.7682769065335062e-08,2.7682769065335062e-08,0.7100067558274028
9,Pancreas,1,13,1.5958741385193545e-06,1.5958741385193545e-06,0.7089534833326607
9,Pancreas,1,14,3.353752594601853e-05,3.353752594601853e-05,0.7079707563045565
9,Pancreas,1,15,0.0003322506860450459,0.0003322506860450459,0.7070145174745042
9,Pancreas,1,16,0.0017640868855008781,0.0017640868855008781,0.7060723360351904
9,Pancreas,1,17,0.005744171031317818,0.005744171031317818,0.7051318206415401
9,Pancreas,1,18,0.01340364979413781,0.01340364979413781,0.7041909536827098
9,Pancreas,1,19,0.025382194099954913,0.025382194099954913,0.7032469345965168
9,Pancreas,1,20,0.04162201144699348,0.04162201144699348,0.7022998140463781
9,Kidneys,1,1,0.0,0.0,0.9987599999999999
9,Kidneys,1,2,0.0,0.0,0.8867188224
9,Kidneys,1,3,0.0,0.0,0.855446347874304
9,Kidneys,1,4,0.0,0.0,0.7808881766425735
9,Kidneys,1,5,0.0,0.0,0.7468104969889688
9,Kidneys,1,6,0.0,0.0,0.7298449231816962
9,Kidneys,1,7,0.0,0.0,0.7215587081071004
9,Kidneys,1,8,0.0,0.0,0.717082362986585
9,Kidneys,1,9,0.0,0.0,0.7143802507848122
9,Kidneys,1,10,0.0,0.0,0.7125882888439374
9,Kidneys,1,11,4.689080811669176e-15,4.689080811669176e-15,0.7111786289730554
9,Kidneys,1,12,1.9064395203426596e-11,1.9064395203426596e-11,0.7100067558274028
9,Kidneys,1,13,1.5994226110627605e-08,1.5994226110627605e-08,0.7089534833326607
9,Kidneys,1,14,9.084915808093324e-07,9.084915808093324e-07,0.7079707563045565
9,Kidneys,1,15,1.9178558891892542e-05,1.9178558891892542e-05,0.7070145174745042
9,Kidneys,1,16,0.00019315911467508107,0.00019315911467508107,0.7060723360351904
9,Kidneys,1,17,0.0010595983751482713,0.0010595983751482713,0.7051318206415401
9,Kidneys,1,18,0.0036300056596787395,0.0036300056596787395,0.7041909536827098
9,Kidneys,1,19,0.008968157090095167,0.008968157090095167,0.7032469345965168
9,Kidneys,1,20,0.017878139961893573,0.017878139961893573,0.7022998140463781
10,Heart,0,1,0.0,0.0,0.9999999999999998
10,Heart,0,2,0.0,0.0,0.9999999999999997
10,Heart,0,3,0.0,0.0,0.9999999999999997
10,Heart,0,4,0.0,0.0,0.9999999999999996
10,Heart,0,5,0.0,0.0,0.9999999999999994
10,Heart,0,6,0.0,0.0,0.9999999999999992
10,Heart,0,7,0.0,0.0,0.9999999999999992
10,Heart,0,8,0.0006463029409320961,0.0006463029409320961,0.9999999999999991
10,Heart,0,9,0.010280531018239423,0.010280531018239423,0.9999999999999992
10,Heart,0,10,0.05555823462417137,0.05555823462417137,0.9999999999999991
10,Heart,0,11,0.15420443590780022,0.15420443590780022,0.9999999999999992
10,Heart,0,12,0.28079241753450784,0.28079241753450784,0.9999999999999991
10,Heart,0,13,0.4050210811403043,0.4050210811403043,0.9999999999999992
10,Heart,0,14,0.511027336123247,0.511027336123247,0.9999999999999991
10,Heart,0,15,0.5977624553976696,0.5977624553976696,0.9999999999999992
10,Heart,0,16,0.6656011195420035,0.6656011195420035,0.9999999999999991
10,Heart,0,17,0.716424808958679,0.716424808958679,0.9999999999999992
10,Heart,0,18,0.7534899892333076,0.7534899892333076,0.9999999999999991
10,Heart,0,19,0.7800626736959348,0.7800626736959348,0.9999999999999992
10,Heart,0,20,0.7988879703818745,0.7988879703818745,0.9999999999999991
10,Lungs,0,1,0.0,0.0,0.9999999999999998
10,Lungs,0,2,0.0,0.0,0.9999999999999997
10,Lungs,0,3,0.0,0.0,0.9999999999999997
10,Lungs,0,4,0.0,0.0,0.9999999999999996
10,Lungs,0,5,0.0,0.0,0.9999999999999994
10,Lungs,0,6,0.0,0.0,0.9999999999999992
10,Lungs,0,7,0.0,0.0,0.9999999999999992
10,Lungs,0,8,4.236349440000006e-10,4.236349440000006e-10,0.9999999999999991
10,Lungs,0,9,4.944695482245127e-06,4.944695482245127e-06,0.9999999999999992
10,Lungs,0,10,0.00024528300588851044,0.00024528300588851044,0.9999999999999991
10,Lungs,0,11,0.0030378195998706833,0.0030378195998706833,0.9999999999999992
10,Lungs,0,12,0.01648794089744619,0.01648794089744619,0.9999999999999991
10,Lungs,0,13,0.051594077376256535,0.051594077376256535,0.9999999999999992
10,Lungs,0,14,0.10811374326510935,0.10811374326510935,0.9999999999999991
10,Lungs,0,15,0.1792936982391985,0.1792936982391985,0.9999999999999992
10,Lungs,0,16,0.25623862351971627,0.25623862351971627,0.9999999999999991
10,Lungs,0,17,0.3324358646093807,0.3324358646093807,0.9999999999999992
10,Lungs,0,18,0.4037251401982161,0.4037251401982161,0.9999999999999991
10,Lungs,0,19,0.4701297252712766,0.4701297252712766,0.9999999999999992
10,Lungs,0,20,0.5296125208188014,0.5296125208188014,0.9999999999999991
10,Liver,0,1,0.0,0.0,0.9999999999999998
10,Liver,0,2,0.0,0.0,0.9999999999999997
10,Liver,0,3,0.0,0.0,0.9999999999999997
10,Liver,0,4,0.0,0.0,0.9999999999999996
10,Liver,0,5,0.0,0.0,0.9999999999999994
10,Liver,0,6,0.0,0.0,0.9999999999999992
10,Liver,0,7,0.0,0.0,0.9999999999999992
10,Liver,0,8,0.0,0.0,0.9999999999999991
10,Liver,0,9,4.0016556810240046e-10,4.0016556810240046e-10,0.9999999999999992
10,Liver,0,10,2.104938803659397e-06,2.104938803659397e-06,0.9999999999999991
10,Liver,0,11,0.00011940019548038178,0.00011940019548038178,0.9999999999999992
10,Liver,0,12,0.0017552753422680693,0.0017552753422680693,0.9999999999999991
10,Liver,0,13,0.010720371453642175,0.010720371453642175,0.9999999999999992
10,Liver,0,14,0.03496290602394518,0.03496290602394518,0.9999999999999991
10,Liver,0,15,0.07721419558874353,0.07721419558874353,0.9999999999999992
10,Liver,0,16,0.1348232058442713,0.1348232058442713,0.9999999999999991
10,Liver,0,17,0.20147040498027788,0.20147040498027788,0.9999999999999992
10,Liver,0,18,0.27125567438781967,0.27125567438781967,0.9999999999999991
10,Liver,0,19,0.339757802358411,0.339757802358411,0.9999999999999992
10,Liver,0,20,0.40478130235204174,0.40478130235204174,0.9999999999999991
10,Intestines,0,1,0.0,0.0,0.9999999999999998
10,Intestines,0,2,0.0,0.0,0.9999999999999997
10,Intestines,0,3,0.0,0.0,0.9999999999999997
10,Intestines,0,4,0.0,0.0,0.9999999999999996
10,Intestines,0,5,0.0,0.0,0.9999999999999994
10,Intestines,0,6,0.0,0.0,0.9999999999999992
10,Intestines,0,7,0.0,0.0,0.9999999999999992
10,Intestines,0,8,0.0,0.0,0.9999999999999991
10,Intestines,0,9,1.936421365063682e-05,1.936421365063682e-05,0.9999999999999992
10,Intestines,0,10,0.0008559324145624107,0.0008559324145624107,0.9999999999999991
10,Intestines,0,11,0.009501193438428767,0.009501193438428767,0.9999999999999992
10,Intestines,0,12,0.04703891289047404,0.04703891289047404,0.9999999999999991
10,Intestines,0,13,0.13025446033743338,0.13025446033743338,0.9999999999999992
10,Intestines,0,14,0.24322020742725545,0.24322020742725545,0.9999999999999991
10,Intestines,0,15,0.36269437515856073,0.36269437515856073,0.9999999999999992
10,Intestines,0,16,0.4705039921849103,0.4705039921849103,0.9999999999999991
